Date,SKU,Product Name,Total Tools Price,Total Tools Stock,Sydney Tools Price,Sydney Tools Stock,# Suppliers,Cheapest,Highest,Market Avg,ITM Match Price,Pricing Rule
2026-09-04,CBC-SL3,"Holemaker CB-SL3 3/8"" x 1-1/16"" Tapered Radius Carbide Burr",,,96,Yes,1,96,96,96,96,Matched Sydney Tools $96 (TT not listed)
2026-09-04,CBC-SL4,"Holemaker CB-SL4 1/2"" x 1-1/8"" Tapered Radius Carbide Burr",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-04,CBC-SL4-AC,"Holemaker CB-SL4-AC 1/2"" x 1-1/8"" Tapered Radius Carbide Burr",,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-04,CBC-SM2,"Holemaker CB-SM2 1/4"" x 3/4"" Cone Shape Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-04,CBC-SM4,"Holemaker CB-SM4 3/8"" x 3/4"" Cone Shape Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-04,CBC-SM5,"Holemaker CB-SM5 1/2"" x 1"" Cone Shape Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-04,CBC-SM6,"Holemaker CB-SM6 5/8"" x 1-1/8"" Cone Shape Carbide Burr",,,151,Yes,1,151,151,151,151,Matched Sydney Tools $151 (TT not listed)
2026-09-04,CFFFEA3037B2EB53038E6B669A3D0F83703B61DA76D973667DA8F392C42AA0C0,Drill Chucks - Chuck Keys - More Taper Arbors,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,D10505DA27F29766E3B769E5F6AB30BC47ADB26BCB848D6E7A16030E9C9A8062,Open End Hub Spanners,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,D551A1FDF1A6FB644BCC96B152FCB1782A5610A4F7D0937938971C3BBC0702D7,Cutting Pliers,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,DBECD2093EBA52ECD418423C7FFDC40BD78E87A21B98256D65ADA96A2D3C35B1,Cordless Screwdriver,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,DD-1000,Drill Doctor 1000 Drill Bit Sharpener,369,No,,,1,369,369,369,369,Matched Total Tools $369 (ST not listed)
2026-09-04,DD-500X,Drill Doctor 500X Drill Bit Sharpener,199,Yes,,,1,199,199,199,199,Matched Total Tools $199 (ST not listed)
2026-09-04,DD-750X,Drill Doctor 750X Drill Bit Sharpener,299,Yes,,,1,299,299,299,299,Matched Total Tools $299 (ST not listed)
2026-09-04,DDAA87BFA63289B478F010B35961DD7EEB30BEEED38A0FAE2D53AF16127EAD36,Tool Cases,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,E2C57F302F8DD566A43F10A5813481D3B98EBCF6,Spray Gun,,,100,Yes,1,100,100,100,100,Matched Sydney Tools $100 (TT not listed)
2026-09-04,E506FE4F4D75C4C0C91B1BACE21D33F8F9164904845A7248929E63C5ABEEBEB0,Tool Combination Kits,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,E61510271296D92329DD739D63F1B0BF1A5274CCA17C4C51E49E2FBBD23810FE,Nut Driver Set,,,,Yes,0,,,,,No competitor prices — set manually
2026-09-04,EC-BC10,EHOMA 250mm x 115mm 1200kg General Purpose C Clamp EC-BC10,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-04,EC-BC12,EHOMA 300mm x 125mm 1500kg General Purpose C Clamp EC-BC12,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-04,EC-BC4,EHOMA 100mm x 50mm 900kg General Purpose C Clamp EC-BC4,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-04,EC-BC6,EHOMA 150mm x 75mm 1000kg General Purpose C Clamp EC-BC6,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-04,EC-BC8,EHOMA 200mm x 100mm 1000kg General Purpose C Clamp EC-BC8,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-04,EC-CT-2,EHOMA 50 x 50mm Heavy Duty C Clamp EC-CT-2,79.95,Yes,,,1,79.95,79.95,79.95,79.95,Matched Total Tools $79.95 (ST not listed)
2026-09-04,EC-CT-6,EHOMA 150 x 75mm Heavy Duty C Clamp EC-CT-6,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-04,EC-CT-8,EHOMA 200 x 90mm Heavy Duty C Clamp EC-CT-8,199,Yes,,,1,199,199,199,199,Matched Total Tools $199 (ST not listed)
2026-09-04,EC-G16CS,EHOMA 160mm x 80mm 300kg General Purpose F Clamp EC-G16CS,46,Yes,,,1,46,46,46,46,Matched Total Tools $46 (ST not listed)
2026-09-04,EC-G20CS,EHOMA 200mm x 100mm 450kg General Purpose F Clamp EC-G20CS,59,Yes,,,1,59,59,59,59,Matched Total Tools $59 (ST not listed)
2026-09-04,EC-G20L,EHOMA 200 x 100mm Quick Action Lever F Clamp EC-G20L,125,Yes,,,1,125,125,125,125,Matched Total Tools $125 (ST not listed)
2026-09-04,EC-G25CS,EHOMA 250mm x 120mm 550kg General Purpose F Clamp EC-G25CS,72,Yes,,,1,72,72,72,72,Matched Total Tools $72 (ST not listed)
2026-09-04,EC-G30CS,EHOMA 300mm x 140mm 670kg General Purpose F Clamp EC-G30CS,97,Yes,,,1,97,97,97,97,Matched Total Tools $97 (ST not listed)
2026-09-04,EC-G30L,EHOMA 300 x 140mm Quick Action Lever Clamp EC-G30L,165,Yes,,,1,165,165,165,165,Matched Total Tools $165 (ST not listed)
2026-09-04,EC-G30R,EHOMA 300mm x 140mm 670kg Soft Grip Handle Ratchet F Clamp EC-G30R,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-04,EC-G40CS,EHOMA 400mm x 175mm 1000kg General Purpose F Clamp EC-G40CS,120,Yes,,,1,120,120,120,120,Matched Total Tools $120 (ST not listed)
2026-09-04,EC-G40R,EHOMA 400mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G40R,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-04,EC-G50L,EHOMA 500mm x 120mm 550kg Quick Action Lever Clamp EC-G50L,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-04,EC-G60CS,EHOMA 600mm x 175mm 1000kg General Purpose F Clamp EC-G60CS,136,Yes,,,1,136,136,136,136,Matched Total Tools $136 (ST not listed)
2026-09-04,EC-G60R,EHOMA 600mm x 175mm 700kg Soft Grip Handle Ratchet F Clamp EC-G60R,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-04,EC-G80CS,EHOMA 800x175mm General Purpose Forged Steel F Clamp EC-G80CS,179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-04,EC-GS30C,EHOMA 300mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS30C,186,Yes,,,1,186,186,186,186,Matched Total Tools $186 (ST not listed)
2026-09-04,EC-GS40C,EHOMA 400 x 120mm Heavy Duty F Clamp EC-GS40C,185,Yes,,,1,185,185,185,185,Matched Total Tools $185 (ST not listed)
2026-09-04,EC-GS50C,EHOMA 500mm x 140mm 1200kg Heavy-Duty F Clamp EC-GS50C,209,Yes,,,1,209,209,209,209,Matched Total Tools $209 (ST not listed)
2026-09-04,EC-PJ16,EHOMA 160mm x 80mm Parallel Jaw Clamp EC-PJ16,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-04,EC-PJ60,EHOMA 600mm x 80mm Parallel Jaw Clamp EC-PJ60,67.95,Yes,,,1,67.95,67.95,67.95,67.95,Matched Total Tools $67.95 (ST not listed)
2026-09-04,EC-PJH060,EHOMA 600mm x 125mm Premium Woodworkers Parallel Jaw Clam EC-PJH060,139,Yes,,,1,139,139,139,139,Matched Total Tools $139 (ST not listed)
2026-09-04,EC-PJH200,EHOMA 2000mm x 125mm Premium Parallel Jaw Clamp EC-PJH200,229,Yes,,,1,229,229,229,229,Matched Total Tools $229 (ST not listed)
2026-09-04,EC-REG20C,EHOMA 200 x 100mm Pivot Handle F Clamp EC-REG20C,105,Yes,,,1,105,105,105,105,Matched Total Tools $105 (ST not listed)
2026-09-04,EC-REG30C,EHOMA 300 x 140mm Pivot Handle F Clamp EC-REG30C,149,Yes,,,1,149,149,149,149,Matched Total Tools $149 (ST not listed)
2026-09-04,EC-SG40CS,EHOMA 400 x 120mm General Purpose F Clamp EC-SG40CS,109,Yes,,,1,109,109,109,109,Matched Total Tools $109 (ST not listed)
2026-09-04,EC-SG50CS,EHOMA 500mm x 120mm 750kg General Purpose F Clamp EC-SG50CS,129,Yes,,,1,129,129,129,129,Matched Total Tools $129 (ST not listed)
2026-09-04,EC-SG60CS,EHOMA 600 x 120mm General Purpose F Clamp EC-SG60CS,145,Yes,,,1,145,145,145,145,Matched Total Tools $145 (ST not listed)
2026-09-04,EC-SS40C,EHOMA 400mm x 175mm 2200kg Extra Heavy-Duty F Clamp EC-SS40C,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-04,EC-SS50C,EHOMA 500mm x 175mm Extra Heavy Duty Clamp EC-SS50C,395,Yes,,,1,395,395,395,395,Matched Total Tools $395 (ST not listed)
2026-09-04,EC-SS60C,EHOMA 600mm x 175mm 2200kgExtra Heavy-Duty F Clamp EC-SS60C,415,Yes,,,1,415,415,415,415,Matched Total Tools $415 (ST not listed)
2026-09-04,GROZ-0108,Cold Chisels,,,45,Yes,1,45,45,45,45,Matched Sydney Tools $45 (TT not listed)
2026-09-04,GROZ-0242,Vee Blocks,,,53,Yes,1,53,53,53,53,Matched Sydney Tools $53 (TT not listed)
2026-09-04,GROZ-0398,Tweezers,,,10,Yes,1,10,10,10,10,Matched Sydney Tools $10 (TT not listed)
2026-09-04,GROZ-0400,Die Holders,,,55,Yes,1,55,55,55,55,Matched Sydney Tools $55 (TT not listed)
2026-09-04,GROZ-0402,Hand Stamps,,,15,Yes,1,15,15,15,15,Matched Sydney Tools $15 (TT not listed)
2026-09-04,GROZ-0415,Screw Cutting Gauge,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
2026-09-04,GROZ-0496,Coolant Mixers,,,60,No,1,60,60,60,60,Matched Sydney Tools $60 (TT not listed)
2026-09-04,GROZ-0584,Wheel Dressers,,,35,Yes,1,35,35,35,35,Matched Sydney Tools $35 (TT not listed)
2026-09-04,GROZ-0685,Drill Chucks - Chuck Keys - More Taper Arbors,,,65,Yes,1,65,65,65,65,Matched Sydney Tools $65 (TT not listed)
2026-09-04,GROZ-0723,Scribers,,,18,Yes,1,18,18,18,18,Matched Sydney Tools $18 (TT not listed)
2026-09-04,GROZ-0733,Tap Wrenches,,,22,Yes,1,22,22,22,22,Matched Sydney Tools $22 (TT not listed)
2026-09-04,GROZ-0773,Sash Clamp,,,20,Yes,1,20,20,20,20,Matched Sydney Tools $20 (TT not listed)
2026-09-04,GROZ-0790,Vernier Calipers,,,75,Yes,1,75,75,75,75,Matched Sydney Tools $75 (TT not listed)
2026-09-04,GROZ-0817,"Tape Measures, Squares & Levels",,,40,Yes,1,40,40,40,40,Matched Sydney Tools $40 (TT not listed)
2026-09-04,GROZ-0838,Engineers Square,,,70,Yes,1,70,70,70,70,Matched Sydney Tools $70 (TT not listed)
2026-09-04,GROZ-0863,Wedges & Punches,,,28,Yes,1,28,28,28,28,Matched Sydney Tools $28 (TT not listed)
2026-09-04,GROZ-0868,Clamps,,,30,Yes,1,30,30,30,30,Matched Sydney Tools $30 (TT not listed)
2026-09-04,GROZ-0899,Mechanical Hand Tools & Accessories,,,85,Yes,1,85,85,85,85,Matched Sydney Tools $85 (TT not listed)
2026-09-04,GROZ-0916,Wrenches,,,45,No,1,45,45,45,45,Matched Sydney Tools $45 (TT not listed)
2026-09-04,GROZ-0920,Chisels & Files,,,50,Yes,1,50,50,50,50,Matched Sydney Tools $50 (TT not listed)
2026-09-04,GROZ-0924,Precision Measuring Tools,,,90,No,1,90,90,90,90,Matched Sydney Tools $90 (TT not listed)
2026-09-04,GROZ-1176,Tool Combination Kits,,,120,No,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-04,GZ-01007,GROZ 300mm SS/A/12 Precision Engineers Square,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-04,GZ-26108,GROZ 12mm LP/12 Letter Punch Set,365,Yes,,,1,365,365,365,365,Matched Total Tools $365 (ST not listed)
2026-09-04,GZ-33003,GROZ Punch & Cold Chisel Set - 24 Piece,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-04,GZ-35120,GROZ 75mm Drill Press Vice,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-04,GZ-35121,GROZ 100mm Drill Press Vice,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-04,GZ-35122,GROZ 125mm Drill Press Vice,239,Yes,,,1,239,239,239,239,Matched Total Tools $239 (ST not listed)
2026-09-04,GZ-35125,GROZ 100mm Drill Press Vice,215,Yes,,,1,215,215,215,215,Matched Total Tools $215 (ST not listed)
2026-09-04,GZ-39100,GROZ 750mm Capacity T-Bar Sash Clamp - Steel Bar,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-04,GZ-39101,GROZ 1050mm Capacity T-Bar Sash Clamp - Steel Bar,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-04,GZ-39102,GROZ 1350mm Capacity T-Bar Sash Clamp - Steel Bar,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-04,GZ-39103,GROZ 1650mm Capacity T-Bar Sash Clamp - Steel Bar,190,Yes,,,1,190,190,190,190,Matched Total Tools $190 (ST not listed)
2026-09-04,GZ-39110,GROZ 450mm Capacity Sash Clamp - Steel Bar,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-04,GZ-39111,GROZ 600mm Capacity Sash Clamp - Steel Bar,59.95,Yes,,,1,59.95,59.95,59.95,59.95,Matched Total Tools $59.95 (ST not listed)
2026-09-04,GZ-39112,GROZ 750mm Capacity Sash Clamp - Steel Bar,72.95,Yes,,,1,72.95,72.95,72.95,72.95,Matched Total Tools $72.95 (ST not listed)
2026-09-04,GZ-39113,GROZ 900mm Capacity Sash Clamp - Steel Bar,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-04,GZ-39114,GROZ 1050mm Capacity Sash Clamp - Steel Bar,88.95,Yes,,,1,88.95,88.95,88.95,88.95,Matched Total Tools $88.95 (ST not listed)
2026-09-04,GZ-39115,GROZ 1200mm Capacity Sash Clamp - Steel Bar,97.95,Yes,,,1,97.95,97.95,97.95,97.95,Matched Total Tools $97.95 (ST not listed)
2026-09-04,GZ-39120,GROZ Clamp Cramp Head,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-04,HM-P35ADATEX,"Holemaker HMP35AD-ATEX 35mm Dia X 25mm Cap Air 35, Fully Atex 11 Certified (Pneumatic) Magnetic Base Angle Drill - MADE IN EUROPE",,,13999,Yes,1,13999,13999,13999,13999,Matched Sydney Tools $13999 (TT not listed)
2026-09-04,HM-P45ATEX,"Holemaker HMP45-ATEX 45mm Dia X 52mm Cap 2mt Air 45, Fully Atex 11 Certified (Pneumatic) Magnetic Base Drill - MADE IN EUROPE",,,15999,Yes,1,15999,15999,15999,15999,Matched Sydney Tools $15999 (TT not listed)
2026-09-04,HM-PRO200A,Holemaker HM-PRO200A 200mm Dia Cap 5mt Air 200 (Pneumatic) Magnetic Base Drill - MADE IN EUROPE,,,,No,0,,,,,No competitor prices — set manually
2026-09-04,HM-PRO200H,"Holemaker HM-PRO200H 200mm Dia Cap 5mt Hyd 200, (Hydraulic) Magnetic Base Drill - MADE IN EUROPE",,,,No,0,,,,,No competitor prices — set manually
2026-09-04,HM-PRO3518VK1,Holemaker HMPRO35-18VK1 18V 4.0Ah Li-ion Cordless Brushless 35mm x 52mm Magnetic Base Drill Combo Kit - MADE IN EUROPE,,,2899,Yes,1,2899,2899,2899,2899,Matched Sydney Tools $2899 (TT not listed)
2026-09-04,HM-PRO35AUTO,Holemaker HMPRO35AUTO 240v 35mm Dia x 52mm Cap (Auto Feed) Magnetic Base Drill - MADE IN EUROPE,,,3980,Yes,1,3980,3980,3980,3980,Matched Sydney Tools $3980 (TT not listed)
2026-09-04,HM-PRO35K1,Holemaker HMPRO35K1 920W 35mm Single Phase Magnetic Base Drill - MADE IN EUROPE,,,1299,Yes,1,1299,1299,1299,1299,Matched Sydney Tools $1299 (TT not listed)
2026-09-04,HM-PRO35MS,Holemaker HMPRO35-MS 1000W 35mm Magnetic Base Drill with Swivel Magnetic Base for Pipe Drilling - MADE IN EUROPE,,,3299,Yes,1,3299,3299,3299,3299,Matched Sydney Tools $3299 (TT not listed)
2026-09-04,HM-PRO35PM,Holemaker HMPRO35-PM 1000W 35mm Magnetic Base Drill with Permanent Magnet System - MADE IN EUROPE,,,2949,Yes,1,2949,2949,2949,2949,Matched Sydney Tools $2949 (TT not listed)
2026-09-04,HM-PRO35T3,Holemaker HMPRO35-T3 1000W 35mm Magnetic Base Drill with Special 3mm Minimum Wall Thickness Electromagnet - MADE IN EUROPE,,,2299,Yes,1,2299,2299,2299,2299,Matched Sydney Tools $2299 (TT not listed)
2026-09-04,HM-PRO36AD,Holemaker HMPRO36AD 240v 36mm Dia x 30mm Cap (Ad) Magnetic Base Drill - MADE IN EUROPE,,,2799,Yes,1,2799,2799,2799,2799,Matched Sydney Tools $2799 (TT not listed)
2026-09-04,HM-PRO42K1,Holemaker HMPRO42K1 1020W Single Phase Magnetic Base Drill with 5pce Cutter Set - MADE IN EUROPE,,,2049,Yes,1,2049,2049,2049,2049,Matched Sydney Tools $2049 (TT not listed)
2026-09-04,HM-PRO52MT2,Holemaker HMPRO52-MT2 1200W 52mm Magnetic Base Drill,,,3099,Yes,1,3099,3099,3099,3099,Matched Sydney Tools $3099 (TT not listed)
2026-09-04,HM-PRO65,Holemaker HMPRO65 1600W 65mm Magnetic Base Drill - MADE IN EUROPE,,,3199,Yes,1,3199,3199,3199,3199,Matched Sydney Tools $3199 (TT not listed)
2026-09-04,HM-SPECIAL110,Holemaker HMSPECIAL110 2150W 110mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,6449,Yes,1,6449,6449,6449,6449,Matched Sydney Tools $6449 (TT not listed)
2026-09-04,HM-SPECIAL140,Holemaker HMSPECIAL140 2150W 140mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,7449,Yes,1,7449,7449,7449,7449,Matched Sydney Tools $7449 (TT not listed)
2026-09-04,HM-SPECIAL60,Holemaker HMSPECIAL60 1500W 60mm Dia x 75mm Depth Magnetic Base Drill - MADE IN EUROPE,,,4849,Yes,1,4849,4849,4849,4849,Matched Sydney Tools $4849 (TT not listed)
2026-09-04,HM-SPECIAL80,Holemaker HMSPECIAL80 1500W 80mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,5399,Yes,1,5399,5399,5399,5399,Matched Sydney Tools $5399 (TT not listed)
2026-09-04,HMPRO35K1,HOLEMAKER Pro 35 Magnetic Base Drill with Bonus Cutter Set,1305,Yes,,,1,1305,1305,1305,1305,Matched Total Tools $1305 (ST not listed)
2026-09-04,HMPRO42K1,HOLEMAKER PRO42 42 X 52mm Magnetic Base Drill,2055,Yes,,,1,2055,2055,2055,2055,Matched Total Tools $2055 (ST not listed)
2026-09-04,Holemaker AS-25 25mm Silver Series Annular Cutters,Holemaker AS-25 25mm Silver Series Annular Cutters,,,66,Yes,1,66,66,66,66,Matched Sydney Tools $66 (TT not listed)
2026-09-04,Holemaker AS-50 50mm Silver Series Annular Cutter,Holemaker AS-50 50mm Silver Series Annular Cutter,,,86,Yes,1,86,86,86,86,Matched Sydney Tools $86 (TT not listed)
2026-09-04,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,,,92,Yes,1,92,92,92,92,Matched Sydney Tools $92 (TT not listed)
2026-09-04,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,,,437,Yes,1,437,437,437,437,Matched Sydney Tools $437 (TT not listed)
2026-09-04,Holemaker ASSET-Z 3pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,Holemaker ASSET-Z 3pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,,,254,Yes,1,254,254,254,254,Matched Sydney Tools $254 (TT not listed)
2026-09-04,"Holemaker HMDT08 6.8mm x 110mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT08 6.8mm x 110mm 3/4"" Universal Shank Combination Drill Tap",,,109,Yes,1,109,109,109,109,Matched Sydney Tools $109 (TT not listed)
2026-09-04,"Holemaker HMDT10 8.5mm x 113mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT10 8.5mm x 113mm 3/4"" Universal Shank Combination Drill Tap",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-04,"Holemaker HMDT12 10.2mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT12 10.2mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,145,Yes,1,145,145,145,145,Matched Sydney Tools $145 (TT not listed)
2026-09-04,"Holemaker HMDT14 12mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT14 12mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-04,"Holemaker HMDT16 14mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT16 14mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-04,"Holemaker HMDT18 16.5mm x 130mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT18 16.5mm x 130mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-04,"Holemaker HMDT20 17.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT20 17.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,142,Yes,1,142,142,142,142,Matched Sydney Tools $142 (TT not listed)
2026-09-04,"Holemaker HMDT22 19.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT22 19.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,159,Yes,1,159,159,159,159,Matched Sydney Tools $159 (TT not listed)
2026-09-04,"Holemaker HMDT24 21.5mm x 148mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT24 21.5mm x 148mm 3/4"" Universal Shank Combination Drill Tap",,,190,Yes,1,190,190,190,190,Matched Sydney Tools $190 (TT not listed)
2026-09-04,"Holemaker HMDT27 24mm x 155mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT27 24mm x 155mm 3/4"" Universal Shank Combination Drill Tap",,,229,Yes,1,229,229,229,229,Matched Sydney Tools $229 (TT not listed)
2026-09-04,"Holemaker HMDT30 26.5mm x 169mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT30 26.5mm x 169mm 3/4"" Universal Shank Combination Drill Tap",,,260,Yes,1,260,260,260,260,Matched Sydney Tools $260 (TT not listed)
2026-09-04,ITM K1720HFD 750W Pedestal Drill Press,ITM K1720HFD 750W Pedestal Drill Press,,,1610,Yes,1,1610,1610,1610,1610,Matched Sydney Tools $1610 (TT not listed)
2026-09-04,ITM K2532-1 1200W Pedestal Drill Press,ITM K2532-1 1200W Pedestal Drill Press,,,2560,Yes,1,2560,2560,2560,2560,Matched Sydney Tools $2560 (TT not listed)
2026-09-04,ITM TD0813 250W Pedestal Drill Press,ITM TD0813 250W Pedestal Drill Press,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-04,ITM TD1013 375W Pedestal Drill Press,ITM TD1013 375W Pedestal Drill Press,,,395,Yes,1,395,395,395,395,Matched Sydney Tools $395 (TT not listed)
2026-09-04,ITM TD1316 375W Pedestal Drill Press,ITM TD1316 375W Pedestal Drill Press,,,569,Yes,1,569,569,569,569,Matched Sydney Tools $569 (TT not listed)
2026-09-04,ITM TD1316F 550W Pedestal Drill Press,ITM TD1316F 550W Pedestal Drill Press,,,634,Yes,1,634,634,634,634,Matched Sydney Tools $634 (TT not listed)
2026-09-04,ITM TD1416 450W Pedestal Drill Press,ITM TD1416 450W Pedestal Drill Press,,,695,Yes,1,695,695,695,695,Matched Sydney Tools $695 (TT not listed)
2026-09-04,ITM TD1416F 550W Pedestal Drill Press,ITM TD1416F 550W Pedestal Drill Press,,,755,Yes,1,755,755,755,755,Matched Sydney Tools $755 (TT not listed)
2026-09-04,ITM TD1420F 750W Pedestal Drill Press,ITM TD1420F 750W Pedestal Drill Press,,,775,Yes,1,775,775,775,775,Matched Sydney Tools $775 (TT not listed)
2026-09-04,ITM TD1825F 1500W Pedestal Drill Press,ITM TD1825F 1500W Pedestal Drill Press,,,1239,Yes,1,1239,1239,1239,1239,Matched Sydney Tools $1239 (TT not listed)
2026-09-04,ITM TD2032F 1500W Pedestal Drill Press,ITM TD2032F 1500W Pedestal Drill Press,,,1499,Yes,1,1499,1499,1499,1499,Matched Sydney Tools $1499 (TT not listed)
2026-09-04,ITM TGD400-1 1120W Geared Head Drill - Single Phase,ITM TGD400-1 1120W Geared Head Drill - Single Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-04,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-04,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-04,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-04,ITM TM098-100,ITM TM098-100 100mm Cast Iron Shop Bench Vice,,,182,Yes,1,182,182,182,182,Matched Sydney Tools $182 (TT not listed)
2026-09-04,ITM TM098-125,ITM TM098-125 125mm Cast Iron Shop Bench Vice,,,206,Yes,1,206,206,206,206,Matched Sydney Tools $206 (TT not listed)
2026-09-04,ITM TM098-150,ITM TM098-150 150mm Cast Iron Shop Bench Vice,,,275,Yes,1,275,275,275,275,Matched Sydney Tools $275 (TT not listed)
2026-09-04,ITM TM101-125,ITM TM101-125 125mm Multi Purpose Bench Vice,,,207,Yes,1,207,207,207,207,Matched Sydney Tools $207 (TT not listed)
